,continent,location,date,value,country_num,region,subregion,country_name,policy
1570,North America,Canada,2023-06-25,0.446,8,Aerion,North,Aerion North,B
1571,North America,Canada,2023-07-02,0.0,8,Aerion,North,Aerion North,B
1572,North America,Canada,2023-07-09,0.0,8,Aerion,North,Aerion North,B
1573,North America,Canada,2023-07-16,0.0,8,Aerion,North,Aerion North,B
1574,North America,Canada,2023-07-23,0.0,8,Aerion,North,Aerion North,B
1575,North America,Canada,2023-07-30,0.0,8,Aerion,North,Aerion North,B
1576,North America,Canada,2023-08-06,0.0,8,Aerion,North,Aerion North,B
1577,North America,Canada,2023-08-13,0.078,8,Aerion,North,Aerion North,B
1578,North America,Canada,2023-08-20,0.152,8,Aerion,North,Aerion North,B
1579,North America,Canada,2023-08-27,0.245,8,Aerion,North,Aerion North,B
1580,North America,Canada,2023-09-03,0.431,8,Aerion,North,Aerion North,B
1581,North America,Canada,2023-09-10,0.65,8,Aerion,North,Aerion North,B
1582,North America,Canada,2023-09-17,0.858,8,Aerion,North,Aerion North,B
1583,North America,Canada,2023-09-24,1.1,8,Aerion,North,Aerion North,B
1584,North America,Canada,2023-10-01,1.308,8,Aerion,North,Aerion North,B
1585,North America,Canada,2023-10-08,1.609,8,Aerion,North,Aerion North,B
1586,North America,Canada,2023-10-15,1.805,8,Aerion,North,Aerion North,B
1587,North America,Canada,2023-10-22,1.969,8,Aerion,North,Aerion North,B
1588,North America,Canada,2023-10-29,2.092,8,Aerion,North,Aerion North,B
1589,North America,Canada,2023-11-05,2.162,8,Aerion,North,Aerion North,B
1590,North America,Canada,2023-11-12,2.236,8,Aerion,North,Aerion North,B
1591,North America,Canada,2023-11-19,2.281,8,Aerion,North,Aerion North,B
1592,North America,Canada,2023-11-26,2.184,8,Aerion,North,Aerion North,B
1593,North America,Canada,2023-12-03,2.151,8,Aerion,North,Aerion North,B
1594,North America,Canada,2023-12-10,1.95,8,Aerion,North,Aerion North,B
1595,North America,Canada,2023-12-17,1.657,8,Aerion,North,Aerion North,B
1596,North America,Canada,2023-12-24,1.378,8,Aerion,North,Aerion North,B
1597,North America,Canada,2023-12-31,1.062,8,Aerion,North,Aerion North,B
1598,North America,Mexico,2020-02-09,0.0,9,Aerion,South,Aerion South,B
1599,North America,Mexico,2020-02-16,0.0,9,Aerion,South,Aerion South,B
1600,North America,Mexico,2020-02-23,0.0,9,Aerion,South,Aerion South,B
1601,North America,Mexico,2020-03-01,0.0,9,Aerion,South,Aerion South,B
1602,North America,Mexico,2020-03-08,0.0,9,Aerion,South,Aerion South,B
1603,North America,Mexico,2020-03-15,0.0,9,Aerion,South,Aerion South,B
1604,North America,Mexico,2020-03-22,0.004,9,Aerion,South,Aerion South,B
1605,North America,Mexico,2020-03-29,0.031,9,Aerion,South,Aerion South,B
1606,North America,Mexico,2020-04-05,0.195,9,Aerion,South,Aerion South,B
1607,North America,Mexico,2020-04-12,0.623,9,Aerion,South,Aerion South,B
1608,North America,Mexico,2020-04-19,1.462,9,Aerion,South,Aerion South,B
1609,North America,Mexico,2020-04-26,3.09,9,Aerion,South,Aerion South,B
1610,North America,Mexico,2020-05-03,5.735,9,Aerion,South,Aerion South,B
1611,North America,Mexico,2020-05-10,8.972,9,Aerion,South,Aerion South,B
1612,North America,Mexico,2020-05-17,12.77,9,Aerion,South,Aerion South,B
1613,North America,Mexico,2020-05-24,17.082,9,Aerion,South,Aerion South,B
1614,North America,Mexico,2020-05-31,21.335,9,Aerion,South,Aerion South,B
1615,North America,Mexico,2020-06-07,25.551,9,Aerion,South,Aerion South,B
1616,North America,Mexico,2020-06-14,29.403,9,Aerion,South,Aerion South,B
1617,North America,Mexico,2020-06-21,32.344,9,Aerion,South,Aerion South,B
1618,North America,Mexico,2020-06-28,34.222,9,Aerion,South,Aerion South,B
1619,North America,Mexico,2020-07-05,35.966,9,Aerion,South,Aerion South,B
1620,North America,Mexico,2020-07-12,37.513,9,Aerion,South,Aerion South,B
1621,North America,Mexico,2020-07-19,39.032,9,Aerion,South,Aerion South,B
1622,North America,Mexico,2020-07-26,40.098,9,Aerion,South,Aerion South,B
1623,North America,Mexico,2020-08-02,40.51,9,Aerion,South,Aerion South,B
1624,North America,Mexico,2020-08-09,40.556,9,Aerion,South,Aerion South,B
1625,North America,Mexico,2020-08-16,40.503,9,Aerion,South,Aerion South,B
1626,North America,Mexico,2020-08-23,39.488,9,Aerion,South,Aerion South,B
1627,North America,Mexico,2020-08-30,37.647,9,Aerion,South,Aerion South,B
1628,North America,Mexico,2020-09-06,35.431,9,Aerion,South,Aerion South,B
1629,North America,Mexico,2020-09-13,32.903,9,Aerion,South,Aerion South,B
1630,North America,Mexico,2020-09-20,30.323,9,Aerion,South,Aerion South,B
1631,North America,Mexico,2020-09-27,27.872,9,Aerion,South,Aerion South,B
1632,North America,Mexico,2020-10-04,25.703,9,Aerion,South,Aerion South,B
1633,North America,Mexico,2020-10-11,23.936,9,Aerion,South,Aerion South,B
1634,North America,Mexico,2020-10-18,22.769,9,Aerion,South,Aerion South,B
1635,North America,Mexico,2020-10-25,22.266,9,Aerion,South,Aerion South,B
1636,North America,Mexico,2020-11-01,22.409,9,Aerion,South,Aerion South,B
1637,North America,Mexico,2020-11-08,23.0,9,Aerion,South,Aerion South,B
1638,North America,Mexico,2020-11-15,23.808,9,Aerion,South,Aerion South,B
1639,North America,Mexico,2020-11-22,25.066,9,Aerion,South,Aerion South,B
1640,North America,Mexico,2020-11-29,26.827,9,Aerion,South,Aerion South,B
1641,North America,Mexico,2020-12-06,28.559,9,Aerion,South,Aerion South,B
1642,North America,Mexico,2020-12-13,30.281,9,Aerion,South,Aerion South,B
1643,North America,Mexico,2020-12-20,32.322,9,Aerion,South,Aerion South,B
1644,North America,Mexico,2020-12-27,34.891,9,Aerion,South,Aerion South,B
1645,North America,Mexico,2021-01-03,38.242,9,Aerion,South,Aerion South,B
1646,North America,Mexico,2021-01-10,42.637,9,Aerion,South,Aerion South,B
1647,North America,Mexico,2021-01-17,47.886,9,Aerion,South,Aerion South,B
1648,North America,Mexico,2021-01-24,54.208,9,Aerion,South,Aerion South,B
1649,North America,Mexico,2021-01-31,59.643,9,Aerion,South,Aerion South,B
1650,North America,Mexico,2021-02-07,63.155,9,Aerion,South,Aerion South,B
1651,North America,Mexico,2021-02-14,64.226,9,Aerion,South,Aerion South,B
1652,North America,Mexico,2021-02-21,62.847,9,Aerion,South,Aerion South,B
1653,North America,Mexico,2021-02-28,59.281,9,Aerion,South,Aerion South,B
1654,North America,Mexico,2021-03-07,53.84,9,Aerion,South,Aerion South,B
1655,North America,Mexico,2021-03-14,46.596,9,Aerion,South,Aerion South,B
1656,North America,Mexico,2021-03-21,39.185,9,Aerion,South,Aerion South,B
1657,North America,Mexico,2021-03-28,32.631,9,Aerion,South,Aerion South,B
1658,North America,Mexico,2021-04-04,27.636,9,Aerion,South,Aerion South,B
1659,North America,Mexico,2021-04-11,23.982,9,Aerion,South,Aerion South,B
1660,North America,Mexico,2021-04-18,21.152,9,Aerion,South,Aerion South,B
1661,North America,Mexico,2021-04-25,18.6,9,Aerion,South,Aerion South,B
1662,North America,Mexico,2021-05-02,16.347,9,Aerion,South,Aerion South,B
1663,North America,Mexico,2021-05-09,14.423,9,Aerion,South,Aerion South,B
1664,North America,Mexico,2021-05-16,12.766,9,Aerion,South,Aerion South,B
1665,North America,Mexico,2021-05-23,11.146,9,Aerion,South,Aerion South,B
1666,North America,Mexico,2021-05-30,9.674,9,Aerion,South,Aerion South,B
1667,North America,Mexico,2021-06-06,8.252,9,Aerion,South,Aerion South,B
1668,North America,Mexico,2021-06-13,7.24,9,Aerion,South,Aerion South,B
1669,North America,Mexico,2021-06-20,6.44,9,Aerion,South,Aerion South,B
1670,North America,Mexico,2021-06-27,5.998,9,Aerion,South,Aerion South,B
1671,North America,Mexico,2021-07-04,5.962,9,Aerion,South,Aerion South,B
1672,North America,Mexico,2021-07-11,6.283,9,Aerion,South,Aerion South,B
1673,North America,Mexico,2021-07-18,7.083,9,Aerion,South,Aerion South,B
1674,North America,Mexico,2021-07-25,8.812,9,Aerion,South,Aerion South,B
1675,North America,Mexico,2021-08-01,11.531,9,Aerion,South,Aerion South,B
1676,North America,Mexico,2021-08-08,15.458,9,Aerion,South,Aerion South,B
1677,North America,Mexico,2021-08-15,20.097,9,Aerion,South,Aerion South,B
1678,North America,Mexico,2021-08-22,25.247,9,Aerion,South,Aerion South,B
1679,North America,Mexico,2021-08-29,30.205,9,Aerion,South,Aerion South,B
1680,North America,Mexico,2021-09-05,34.287,9,Aerion,South,Aerion South,B
1681,North America,Mexico,2021-09-12,36.936,9,Aerion,South,Aerion South,B
1682,North America,Mexico,2021-09-19,37.849,9,Aerion,South,Aerion South,B
1683,North America,Mexico,2021-09-26,36.98,9,Aerion,South,Aerion South,B
1684,North America,Mexico,2021-10-03,34.688,9,Aerion,South,Aerion South,B
1685,North America,Mexico,2021-10-10,31.171,9,Aerion,South,Aerion South,B
1686,North America,Mexico,2021-10-17,27.213,9,Aerion,South,Aerion South,B
1687,North America,Mexico,2021-10-24,23.325,9,Aerion,South,Aerion South,B
1688,North America,Mexico,2021-10-31,19.755,9,Aerion,South,Aerion South,B
1689,North America,Mexico,2021-11-07,16.628,9,Aerion,South,Aerion South,B
1690,North America,Mexico,2021-11-14,13.935,9,Aerion,South,Aerion South,B
1691,North America,Mexico,2021-11-21,11.808,9,Aerion,South,Aerion South,B
1692,North America,Mexico,2021-11-28,10.17,9,Aerion,South,Aerion South,B
1693,North America,Mexico,2021-12-05,8.976,9,Aerion,South,Aerion South,B
1694,North America,Mexico,2021-12-12,8.158,9,Aerion,South,Aerion South,B
1695,North America,Mexico,2021-12-19,7.567,9,Aerion,South,Aerion South,B
1696,North America,Mexico,2021-12-26,7.176,9,Aerion,South,Aerion South,B
1697,North America,Mexico,2022-01-02,6.905,9,Aerion,South,Aerion South,B
1698,North America,Mexico,2022-01-09,6.842,9,Aerion,South,Aerion South,B
1699,North America,Mexico,2022-01-16,7.356,9,Aerion,South,Aerion South,B
1700,North America,Mexico,2022-01-23,8.986,9,Aerion,South,Aerion South,B
1701,North America,Mexico,2022-01-30,12.011,9,Aerion,South,Aerion South,B
1702,North America,Mexico,2022-02-06,15.431,9,Aerion,South,Aerion South,B
1703,North America,Mexico,2022-02-13,18.23,9,Aerion,South,Aerion South,B
1704,North America,Mexico,2022-02-20,20.04,9,Aerion,South,Aerion South,B
1705,North America,Mexico,2022-02-27,20.781,9,Aerion,South,Aerion South,B
1706,North America,Mexico,2022-03-06,20.272,9,Aerion,South,Aerion South,B
1707,North America,Mexico,2022-03-13,18.184,9,Aerion,South,Aerion South,B
1708,North America,Mexico,2022-03-20,14.538,9,Aerion,South,Aerion South,B
1709,North America,Mexico,2022-03-27,10.402,9,Aerion,South,Aerion South,B
1710,North America,Mexico,2022-04-03,6.867,9,Aerion,South,Aerion South,B
1711,North America,Mexico,2022-04-10,4.326,9,Aerion,South,Aerion South,B
1712,North America,Mexico,2022-04-17,2.645,9,Aerion,South,Aerion South,B
1713,North America,Mexico,2022-04-24,1.682,9,Aerion,South,Aerion South,B
1714,North America,Mexico,2022-05-01,1.132,9,Aerion,South,Aerion South,B
1715,North America,Mexico,2022-05-08,0.788,9,Aerion,South,Aerion South,B
1716,North America,Mexico,2022-05-15,0.592,9,Aerion,South,Aerion South,B
1717,North America,Mexico,2022-05-22,0.465,9,Aerion,South,Aerion South,B
1718,North America,Mexico,2022-05-29,0.376,9,Aerion,South,Aerion South,B
1719,North America,Mexico,2022-06-05,0.336,9,Aerion,South,Aerion South,B
1720,North America,Mexico,2022-06-12,0.299,9,Aerion,South,Aerion South,B
1721,North America,Mexico,2022-06-19,0.338,9,Aerion,South,Aerion South,B
1722,North America,Mexico,2022-06-26,0.424,9,Aerion,South,Aerion South,B
1723,North America,Mexico,2022-07-03,0.594,9,Aerion,South,Aerion South,B
1724,North America,Mexico,2022-07-10,0.902,9,Aerion,South,Aerion South,B
1725,North America,Mexico,2022-07-17,1.486,9,Aerion,South,Aerion South,B
1726,North America,Mexico,2022-07-24,2.127,9,Aerion,South,Aerion South,B
1727,North America,Mexico,2022-07-31,2.8,9,Aerion,South,Aerion South,B
1728,North America,Mexico,2022-08-07,3.383,9,Aerion,South,Aerion South,B
1729,North America,Mexico,2022-08-14,3.724,9,Aerion,South,Aerion South,B
1730,North America,Mexico,2022-08-21,3.843,9,Aerion,South,Aerion South,B
1731,North America,Mexico,2022-08-28,3.749,9,Aerion,South,Aerion South,B
1732,North America,Mexico,2022-09-04,3.314,9,Aerion,South,Aerion South,B
1733,North America,Mexico,2022-09-11,2.752,9,Aerion,South,Aerion South,B
1734,North America,Mexico,2022-09-18,2.133,9,Aerion,South,Aerion South,B
1735,North America,Mexico,2022-09-25,1.527,9,Aerion,South,Aerion South,B
1736,North America,Mexico,2022-10-02,1.115,9,Aerion,South,Aerion South,B
1737,North America,Mexico,2022-10-09,0.847,9,Aerion,South,Aerion South,B
1738,North America,Mexico,2022-10-16,0.613,9,Aerion,South,Aerion South,B
1739,North America,Mexico,2022-10-23,0.449,9,Aerion,South,Aerion South,B
1740,North America,Mexico,2022-10-30,0.36,9,Aerion,South,Aerion South,B
1741,North America,Mexico,2022-11-06,0.29,9,Aerion,South,Aerion South,B
1742,North America,Mexico,2022-11-13,0.25,9,Aerion,South,Aerion South,B
1743,North America,Mexico,2022-11-20,0.225,9,Aerion,South,Aerion South,B
1744,North America,Mexico,2022-11-27,0.19,9,Aerion,South,Aerion South,B
1745,North America,Mexico,2022-12-04,0.234,9,Aerion,South,Aerion South,B
1746,North America,Mexico,2022-12-11,0.283,9,Aerion,South,Aerion South,B
1747,North America,Mexico,2022-12-18,0.387,9,Aerion,South,Aerion South,B
1748,North America,Mexico,2022-12-25,0.538,9,Aerion,South,Aerion South,B
1749,North America,Mexico,2023-01-01,0.747,9,Aerion,South,Aerion South,B
1750,North America,Mexico,2023-01-08,1.024,9,Aerion,South,Aerion South,B
1751,North America,Mexico,2023-01-15,1.337,9,Aerion,South,Aerion South,B
1752,North America,Mexico,2023-01-22,1.561,9,Aerion,South,Aerion South,B
1753,North America,Mexico,2023-01-29,1.765,9,Aerion,South,Aerion South,B
1754,North America,Mexico,2023-02-05,1.851,9,Aerion,South,Aerion South,B
1755,North America,Mexico,2023-02-12,1.839,9,Aerion,South,Aerion South,B
1756,North America,Mexico,2023-02-19,1.798,9,Aerion,South,Aerion South,B
1757,North America,Mexico,2023-02-26,1.616,9,Aerion,South,Aerion South,B
1758,North America,Mexico,2023-03-05,1.388,9,Aerion,South,Aerion South,B
1759,North America,Mexico,2023-03-12,1.216,9,Aerion,South,Aerion South,B
1760,North America,Mexico,2023-03-19,1.017,9,Aerion,South,Aerion South,B
1761,North America,Mexico,2023-03-26,0.924,9,Aerion,South,Aerion South,B
1762,North America,Mexico,2023-04-02,0.866,9,Aerion,South,Aerion South,B
1763,North America,Mexico,2023-04-09,0.77,9,Aerion,South,Aerion South,B
1764,North America,Mexico,2023-04-16,0.716,9,Aerion,South,Aerion South,B
1765,North America,Mexico,2023-04-23,0.688,9,Aerion,South,Aerion South,B
1766,North America,Mexico,2023-04-30,0.649,9,Aerion,South,Aerion South,B
1767,North America,Mexico,2023-05-07,0.626,9,Aerion,South,Aerion South,B
1768,North America,Mexico,2023-05-14,0.545,9,Aerion,South,Aerion South,B
1769,North America,Mexico,2023-05-21,0.437,9,Aerion,South,Aerion South,B
1770,North America,Mexico,2023-05-28,0.399,9,Aerion,South,Aerion South,B
1771,North America,Mexico,2023-06-04,0.363,9,Aerion,South,Aerion South,B
1772,North America,Mexico,2023-06-11,0.326,9,Aerion,South,Aerion South,B
1773,North America,Mexico,2023-06-18,0.283,9,Aerion,South,Aerion South,B
1774,North America,Mexico,2023-06-25,0.26,9,Aerion,South,Aerion South,B
1775,North America,Mexico,2023-07-02,0.253,9,Aerion,South,Aerion South,B
1776,North America,Mexico,2023-07-09,0.279,9,Aerion,South,Aerion South,B
1777,North America,Mexico,2023-07-16,0.25,9,Aerion,South,Aerion South,B
1778,North America,Mexico,2023-07-23,0.232,9,Aerion,South,Aerion South,B
1779,North America,Mexico,2023-07-30,0.225,9,Aerion,South,Aerion South,B
1780,North America,Mexico,2023-08-06,0.222,9,Aerion,South,Aerion South,B
1781,North America,Mexico,2023-08-13,0.222,9,Aerion,South,Aerion South,B
1782,North America,Mexico,2023-08-20,0.23,9,Aerion,South,Aerion South,B
1783,North America,Mexico,2023-08-27,0.26,9,Aerion,South,Aerion South,B
1784,North America,Mexico,2023-09-03,0.276,9,Aerion,South,Aerion South,B
1785,North America,Mexico,2023-09-10,0.309,9,Aerion,South,Aerion South,B
1786,North America,Mexico,2023-09-17,0.31,9,Aerion,South,Aerion South,B
1787,North America,Mexico,2023-09-24,0.32,9,Aerion,South,Aerion South,B
1788,North America,Mexico,2023-10-01,0.331,9,Aerion,South,Aerion South,B
1789,North America,Mexico,2023-10-08,0.318,9,Aerion,South,Aerion South,B
1790,North America,Mexico,2023-10-15,0.29,9,Aerion,South,Aerion South,B
1791,North America,Mexico,2023-10-22,0.266,9,Aerion,South,Aerion South,B
1792,North America,Mexico,2023-10-29,0.22,9,Aerion,South,Aerion South,B
1793,North America,Mexico,2023-11-05,0.197,9,Aerion,South,Aerion South,B
1794,North America,Mexico,2023-11-12,0.161,9,Aerion,South,Aerion South,B
1795,North America,Mexico,2023-11-19,0.121,9,Aerion,South,Aerion South,B
1796,North America,Mexico,2023-11-26,0.1,9,Aerion,South,Aerion South,B
1797,North America,Mexico,2023-12-03,0.082,9,Aerion,South,Aerion South,B
1798,North America,Mexico,2023-12-10,0.066,9,Aerion,South,Aerion South,B
1799,North America,Mexico,2023-12-17,0.064,9,Aerion,South,Aerion South,B
1800,North America,Mexico,2023-12-24,0.054,9,Aerion,South,Aerion South,B
1801,North America,Mexico,2023-12-31,0.048,9,Aerion,South,Aerion South,B
1802,Oceania,Australia,2020-02-09,0.0,10,Silvoria,North,Silvoria North,C
1803,Oceania,Australia,2020-02-16,0.0,10,Silvoria,North,Silvoria North,C
1804,Oceania,Australia,2020-02-23,0.0,10,Silvoria,North,Silvoria North,C
1805,Oceania,Australia,2020-03-01,0.0,10,Silvoria,North,Silvoria North,C
1806,Oceania,Australia,2020-03-08,0.022,10,Silvoria,North,Silvoria North,C
1807,Oceania,Australia,2020-03-15,0.038,10,Silvoria,North,Silvoria North,C
1808,Oceania,Australia,2020-03-22,0.049,10,Silvoria,North,Silvoria North,C
1809,Oceania,Australia,2020-03-29,0.087,10,Silvoria,North,Silvoria North,C
1810,Oceania,Australia,2020-04-05,0.196,10,Silvoria,North,Silvoria North,C
1811,Oceania,Australia,2020-04-12,0.333,10,Silvoria,North,Silvoria North,C
1812,Oceania,Australia,2020-04-19,0.398,10,Silvoria,North,Silvoria North,C
1813,Oceania,Australia,2020-04-26,0.442,10,Silvoria,North,Silvoria North,C
1814,Oceania,Australia,2020-05-03,0.502,10,Silvoria,North,Silvoria North,C
1815,Oceania,Australia,2020-05-10,0.502,10,Silvoria,North,Silvoria North,C
1816,Oceania,Australia,2020-05-17,0.475,10,Silvoria,North,Silvoria North,C
1817,Oceania,Australia,2020-05-24,0.387,10,Silvoria,North,Silvoria North,C
1818,Oceania,Australia,2020-05-31,0.251,10,Silvoria,North,Silvoria North,C
1819,Oceania,Australia,2020-06-07,0.186,10,Silvoria,North,Silvoria North,C
1820,Oceania,Australia,2020-06-14,0.12,10,Silvoria,North,Silvoria North,C
1821,Oceania,Australia,2020-06-21,0.044,10,Silvoria,North,Silvoria North,C
1822,Oceania,Australia,2020-06-28,0.038,10,Silvoria,North,Silvoria North,C
1823,Oceania,Australia,2020-07-05,0.033,10,Silvoria,North,Silvoria North,C
1824,Oceania,Australia,2020-07-12,0.033,10,Silvoria,North,Silvoria North,C
1825,Oceania,Australia,2020-07-19,0.12,10,Silvoria,North,Silvoria North,C
1826,Oceania,Australia,2020-07-26,0.366,10,Silvoria,North,Silvoria North,C
1827,Oceania,Australia,2020-08-02,0.884,10,Silvoria,North,Silvoria North,C
1828,Oceania,Australia,2020-08-09,1.463,10,Silvoria,North,Silvoria North,C
1829,Oceania,Australia,2020-08-16,2.21,10,Silvoria,North,Silvoria North,C
1830,Oceania,Australia,2020-08-23,2.827,10,Silvoria,North,Silvoria North,C
1831,Oceania,Australia,2020-08-30,3.334,10,Silvoria,North,Silvoria North,C
1832,Oceania,Australia,2020-09-06,3.564,10,Silvoria,North,Silvoria North,C
1833,Oceania,Australia,2020-09-13,3.569,10,Silvoria,North,Silvoria North,C
1834,Oceania,Australia,2020-09-20,3.247,10,Silvoria,North,Silvoria North,C
1835,Oceania,Australia,2020-09-27,2.794,10,Silvoria,North,Silvoria North,C
1836,Oceania,Australia,2020-10-04,2.145,10,Silvoria,North,Silvoria North,C
1837,Oceania,Australia,2020-10-11,1.55,10,Silvoria,North,Silvoria North,C
1838,Oceania,Australia,2020-10-18,1.026,10,Silvoria,North,Silvoria North,C
1839,Oceania,Australia,2020-10-25,0.72,10,Silvoria,North,Silvoria North,C
1840,Oceania,Australia,2020-11-01,0.469,10,Silvoria,North,Silvoria North,C
1841,Oceania,Australia,2020-11-08,0.273,10,Silvoria,North,Silvoria North,C
1842,Oceania,Australia,2020-11-15,0.164,10,Silvoria,North,Silvoria North,C
1843,Oceania,Australia,2020-11-22,0.06,10,Silvoria,North,Silvoria North,C
1844,Oceania,Australia,2020-11-29,0.038,10,Silvoria,North,Silvoria North,C
1845,Oceania,Australia,2020-12-06,0.038,10,Silvoria,North,Silvoria North,C
1846,Oceania,Australia,2020-12-13,0.027,10,Silvoria,North,Silvoria North,C
1847,Oceania,Australia,2020-12-20,0.027,10,Silvoria,North,Silvoria North,C
1848,Oceania,Australia,2020-12-27,0.033,10,Silvoria,North,Silvoria North,C
1849,Oceania,Australia,2021-01-03,0.027,10,Silvoria,North,Silvoria North,C
1850,Oceania,Australia,2021-01-10,0.027,10,Silvoria,North,Silvoria North,C
1851,Oceania,Australia,2021-01-17,0.027,10,Silvoria,North,Silvoria North,C
1852,Oceania,Australia,2021-01-24,0.022,10,Silvoria,North,Silvoria North,C
1853,Oceania,Australia,2021-01-31,0.022,10,Silvoria,North,Silvoria North,C
1854,Oceania,Australia,2021-02-07,0.022,10,Silvoria,North,Silvoria North,C
1855,Oceania,Australia,2021-02-14,0.016,10,Silvoria,North,Silvoria North,C
1856,Oceania,Australia,2021-02-21,0.011,10,Silvoria,North,Silvoria North,C
1857,Oceania,Australia,2021-02-28,0.011,10,Silvoria,North,Silvoria North,C
1858,Oceania,Australia,2021-03-07,0.005,10,Silvoria,North,Silvoria North,C
1859,Oceania,Australia,2021-03-14,0.011,10,Silvoria,North,Silvoria North,C
1860,Oceania,Australia,2021-03-21,0.011,10,Silvoria,North,Silvoria North,C
1861,Oceania,Australia,2021-03-28,0.011,10,Silvoria,North,Silvoria North,C
1862,Oceania,Australia,2021-04-04,0.016,10,Silvoria,North,Silvoria North,C
1863,Oceania,Australia,2021-04-11,0.011,10,Silvoria,North,Silvoria North,C
1864,Oceania,Australia,2021-04-18,0.022,10,Silvoria,North,Silvoria North,C
1865,Oceania,Australia,2021-04-25,0.022,10,Silvoria,North,Silvoria North,C
1866,Oceania,Australia,2021-05-02,0.016,10,Silvoria,North,Silvoria North,C
1867,Oceania,Australia,2021-05-09,0.016,10,Silvoria,North,Silvoria North,C
1868,Oceania,Australia,2021-05-16,0.016,10,Silvoria,North,Silvoria North,C
1869,Oceania,Australia,2021-05-23,0.011,10,Silvoria,North,Silvoria North,C
1870,Oceania,Australia,2021-05-30,0.011,10,Silvoria,North,Silvoria North,C
1871,Oceania,Australia,2021-06-06,0.0,10,Silvoria,North,Silvoria North,C
1872,Oceania,Australia,2021-06-13,0.0,10,Silvoria,North,Silvoria North,C
1873,Oceania,Australia,2021-06-20,0.0,10,Silvoria,North,Silvoria North,C
1874,Oceania,Australia,2021-06-27,0.0,10,Silvoria,North,Silvoria North,C
1875,Oceania,Australia,2021-07-04,0.0,10,Silvoria,North,Silvoria North,C
1876,Oceania,Australia,2021-07-11,0.011,10,Silvoria,North,Silvoria North,C
1877,Oceania,Australia,2021-07-18,0.038,10,Silvoria,North,Silvoria North,C
1878,Oceania,Australia,2021-07-25,0.065,10,Silvoria,North,Silvoria North,C
1879,Oceania,Australia,2021-08-01,0.104,10,Silvoria,North,Silvoria North,C
1880,Oceania,Australia,2021-08-08,0.191,10,Silvoria,North,Silvoria North,C
1881,Oceania,Australia,2021-08-15,0.338,10,Silvoria,North,Silvoria North,C
1882,Oceania,Australia,2021-08-22,0.458,10,Silvoria,North,Silvoria North,C
1883,Oceania,Australia,2021-08-29,0.557,10,Silvoria,North,Silvoria North,C
1884,Oceania,Australia,2021-09-05,0.813,10,Silvoria,North,Silvoria North,C
1885,Oceania,Australia,2021-09-12,1.091,10,Silvoria,North,Silvoria North,C
1886,Oceania,Australia,2021-09-19,1.473,10,Silvoria,North,Silvoria North,C
1887,Oceania,Australia,2021-09-26,1.905,10,Silvoria,North,Silvoria North,C
1888,Oceania,Australia,2021-10-03,2.358,10,Silvoria,North,Silvoria North,C
1889,Oceania,Australia,2021-10-10,2.887,10,Silvoria,North,Silvoria North,C
1890,Oceania,Australia,2021-10-17,3.351,10,Silvoria,North,Silvoria North,C
1891,Oceania,Australia,2021-10-24,3.656,10,Silvoria,North,Silvoria North,C
1892,Oceania,Australia,2021-10-31,3.962,10,Silvoria,North,Silvoria North,C
1893,Oceania,Australia,2021-11-07,4.071,10,Silvoria,North,Silvoria North,C
1894,Oceania,Australia,2021-11-14,3.913,10,Silvoria,North,Silvoria North,C
1895,Oceania,Australia,2021-11-21,3.755,10,Silvoria,North,Silvoria North,C
1896,Oceania,Australia,2021-11-28,3.411,10,Silvoria,North,Silvoria North,C
1897,Oceania,Australia,2021-12-05,3.122,10,Silvoria,North,Silvoria North,C
1898,Oceania,Australia,2021-12-12,2.729,10,Silvoria,North,Silvoria North,C
1899,Oceania,Australia,2021-12-19,2.412,10,Silvoria,North,Silvoria North,C
1900,Oceania,Australia,2021-12-26,2.259,10,Silvoria,North,Silvoria North,C
1901,Oceania,Australia,2022-01-02,2.461,10,Silvoria,North,Silvoria North,C
1902,Oceania,Australia,2022-01-09,3.214,10,Silvoria,North,Silvoria North,C
1903,Oceania,Australia,2022-01-16,5.31,10,Silvoria,North,Silvoria North,C
1904,Oceania,Australia,2022-01-23,8.628,10,Silvoria,North,Silvoria North,C
1905,Oceania,Australia,2022-01-30,12.088,10,Silvoria,North,Silvoria North,C
1906,Oceania,Australia,2022-02-06,14.964,10,Silvoria,North,Silvoria North,C
1907,Oceania,Australia,2022-02-13,16.967,10,Silvoria,North,Silvoria North,C
1908,Oceania,Australia,2022-02-20,18.173,10,Silvoria,North,Silvoria North,C
1909,Oceania,Australia,2022-02-27,18.298,10,Silvoria,North,Silvoria North,C
1910,Oceania,Australia,2022-03-06,16.721,10,Silvoria,North,Silvoria North,C
1911,Oceania,Australia,2022-03-13,13.883,10,Silvoria,North,Silvoria North,C
1912,Oceania,Australia,2022-03-20,10.985,10,Silvoria,North,Silvoria North,C
1913,Oceania,Australia,2022-03-27,8.628,10,Silvoria,North,Silvoria North,C
1914,Oceania,Australia,2022-04-03,7.34,10,Silvoria,North,Silvoria North,C
1915,Oceania,Australia,2022-04-10,6.652,10,Silvoria,North,Silvoria North,C
1916,Oceania,Australia,2022-04-17,6.696,10,Silvoria,North,Silvoria North,C
1917,Oceania,Australia,2022-04-24,7.591,10,Silvoria,North,Silvoria North,C
1918,Oceania,Australia,2022-05-01,8.437,10,Silvoria,North,Silvoria North,C
