Date,Stock,Price,Price_start,Value,name,industry
2023-09-19,MSFT,328.65,239.58,0.37177560731279724,Stock E,general
2023-09-20,MSFT,320.77,239.58,0.3388847149177726,Stock E,general
2023-09-21,MSFT,319.53,239.58,0.33370899073378396,Stock E,general
2023-09-22,MSFT,317.01,239.58,0.3231905835211619,Stock E,general
2023-09-25,MSFT,317.54,239.58,0.3254027882127056,Stock E,general
2023-09-26,MSFT,312.14,239.58,0.30286334418565813,Stock E,general
2023-09-27,MSFT,312.79,239.58,0.30557642541113617,Stock E,general
2023-09-28,MSFT,313.64,239.58,0.30912430085983794,Stock E,general
2023-09-29,MSFT,315.75,239.58,0.31793137991485093,Stock E,general
2023-10-02,MSFT,321.8,239.58,0.34318390516737624,Stock E,general
2023-10-03,MSFT,313.39,239.58,0.30808080808080796,Stock E,general
2023-10-04,MSFT,318.96,239.58,0.3313298271975956,Stock E,general
2023-10-05,MSFT,319.36,239.58,0.33299941564404373,Stock E,general
2023-10-06,MSFT,327.26,239.58,0.36597378746139064,Stock E,general
2023-10-09,MSFT,329.82,239.58,0.37665915351865753,Stock E,general
2023-10-10,MSFT,328.39,239.58,0.3706903748226061,Stock E,general
2023-10-11,MSFT,332.42,239.58,0.3875114784205693,Stock E,general
2023-10-12,MSFT,331.16,239.58,0.38225227481425833,Stock E,general
2023-10-13,MSFT,327.73,239.58,0.3679355538859671,Stock E,general
2023-10-16,MSFT,332.64,239.58,0.3884297520661156,Stock E,general
2023-10-17,MSFT,332.06,239.58,0.3860088488187661,Stock E,general
2023-10-18,MSFT,330.11,239.58,0.3778696051423324,Stock E,general
2023-10-19,MSFT,331.32,239.58,0.38292011019283734,Stock E,general
2023-10-20,MSFT,326.67,239.58,0.36351114450288,Stock E,general
2023-10-23,MSFT,329.32,239.58,0.3745721679605976,Stock E,general
2023-10-24,MSFT,330.53,239.58,0.3796226730111026,Stock E,general
2023-10-25,MSFT,340.67,239.58,0.4219467401285583,Stock E,general
2023-10-26,MSFT,327.89,239.58,0.36860338926454617,Stock E,general
2023-10-27,MSFT,329.81,239.58,0.3766174138074964,Stock E,general
2023-10-30,MSFT,337.31,239.58,0.40792219717839545,Stock E,general
2023-10-31,MSFT,338.11,239.58,0.41126137407129143,Stock E,general
2023-11-01,MSFT,346.07,239.58,0.44448618415560553,Stock E,general
2023-11-02,MSFT,348.32,239.58,0.45387761916687525,Stock E,general
2023-11-03,MSFT,352.8,239.58,0.4725770097670924,Stock E,general
2023-11-06,MSFT,356.53,239.58,0.48814592203021934,Stock E,general
2023-11-07,MSFT,360.53,239.58,0.5048418064946989,Stock E,general
2023-11-08,MSFT,363.2,239.58,0.515986309374739,Stock E,general
2023-11-09,MSFT,360.69,239.58,0.5055096418732782,Stock E,general
2023-11-10,MSFT,369.67,239.58,0.5429919024960347,Stock E,general
2023-11-13,MSFT,366.68,239.58,0.5305117288588362,Stock E,general
2023-11-14,MSFT,370.27,239.58,0.5454962851657065,Stock E,general
2023-11-15,MSFT,369.67,239.58,0.5429919024960347,Stock E,general
2023-11-16,MSFT,376.17,239.58,0.5701227147508139,Stock E,general
2023-11-17,MSFT,369.85,239.58,0.5437432172969363,Stock E,general
2023-11-20,MSFT,377.44,239.58,0.5754236580682861,Stock E,general
2023-11-21,MSFT,373.07,239.58,0.5571834042908422,Stock E,general
2023-11-22,MSFT,377.85,239.58,0.5771349862258953,Stock E,general
2023-11-27,MSFT,378.61,239.58,0.5803072042741464,Stock E,general
2023-11-28,MSFT,382.7,239.58,0.5973787461390766,Stock E,general
2023-11-29,MSFT,378.85,239.58,0.5813089573420152,Stock E,general
2023-11-30,MSFT,378.91,239.58,0.5815593956089824,Stock E,general
2023-12-01,MSFT,374.51,239.58,0.5631939226980548,Stock E,general
2023-12-04,MSFT,369.14,239.58,0.5407796978044911,Stock E,general
2023-12-05,MSFT,372.52,239.58,0.5548877201769762,Stock E,general
2023-12-06,MSFT,368.8,239.58,0.5393605476250104,Stock E,general
2023-12-07,MSFT,370.95,239.58,0.5483345855246681,Stock E,general
2023-12-08,MSFT,374.23,239.58,0.5620252107855414,Stock E,general
2023-12-11,MSFT,371.3,239.58,0.54979547541531,Stock E,general
2023-12-12,MSFT,374.38,239.58,0.5626513064529592,Stock E,general
2023-12-13,MSFT,374.37,239.58,0.5626095667417981,Stock E,general
2023-12-14,MSFT,365.93,239.58,0.5273812505217463,Stock E,general
2023-12-15,MSFT,370.73,239.58,0.5474163118791218,Stock E,general
2023-12-18,MSFT,372.65,239.58,0.5554303364220717,Stock E,general
2023-12-19,MSFT,373.26,239.58,0.5579764588029049,Stock E,general
2023-12-20,MSFT,370.62,239.58,0.5469571750563486,Stock E,general
2023-12-21,MSFT,373.54,239.58,0.5591451707154187,Stock E,general
2023-12-22,MSFT,374.58,239.58,0.5634861006761832,Stock E,general
2023-12-26,MSFT,374.66,239.58,0.5638200183654729,Stock E,general
2023-12-27,MSFT,374.07,239.58,0.5613573754069621,Stock E,general
2023-12-28,MSFT,375.28,239.58,0.566407880457467,Stock E,general
2023-12-29,MSFT,376.04,239.58,0.5695800985057183,Stock E,general
2024-01-02,MSFT,370.87,239.58,0.5480006678353785,Stock E,general
